xrsb_flux,status,time,background_flux,flare_class,integrated_flux,flare_id
3.2056332e-06,EVENT_START,767322660.0,3.2056332e-06,,0.0013241483,202404251311
1.0009704e-05,EVENT_PEAK,767323260.0,3.2056332e-06,M1.0,0.005293151,202404251311
5.8783016e-06,EVENT_END,767323620.0,3.2056332e-06,,0.00647222,202404251311
3.1154575e-06,POST_EVENT,767324100.0,,,,202404251311
2.156605e-06,EVENT_START,767327160.0,2.0641646e-06,,0.0012233816,202404251426
3.7815187e-06,EVENT_PEAK,767327460.0,2.0641646e-06,C3.7,0.0016341092,202404251426
2.5861468e-06,EVENT_END,767327820.0,2.0641646e-06,,0.0021322204,202404251426
2.0579566e-06,POST_EVENT,767330400.0,,,,202404251426
1.8433744e-06,EVENT_START,767334360.0,1.7800818e-06,,0.0011239704,202404251626
3.2559337e-06,EVENT_PEAK,767334720.0,1.7800818e-06,C3.2,0.0014496734,202404251626
2.4891751e-06,EVENT_END,767335140.0,1.7800818e-06,,0.0020506138,202404251626
2.049518e-06,EVENT_START,767336580.0,2.0905604e-06,,0.0013460076,202404251703
1.3945336e-05,EVENT_PEAK,767337120.0,2.0905604e-06,M1.3,0.004010884,202404251703
5.8780997e-06,EVENT_END,767337360.0,2.0905604e-06,,0.0043635704,202404251703
2.265734e-06,EVENT_START,767340180.0,2.2807199e-06,,0.0013256998,202404251803
9.474537e-06,EVENT_PEAK,767340420.0,2.2807199e-06,C9.4,0.002693409,202404251803
4.478439e-06,EVENT_END,767340720.0,2.2807199e-06,,0.003275372,202404251803
2.2612578e-06,POST_EVENT,767341560.0,,,,202404251803
2.2033441e-06,EVENT_START,767361480.0,2.2203117e-06,,0.0014662772,202404252358
5.120127e-06,EVENT_PEAK,767362140.0,2.2203117e-06,C5.1,0.0032268174,202404252358
3.4155496e-06,EVENT_END,767363040.0,2.2203117e-06,,0.006167374,202404252358
2.2316085e-06,EVENT_START,767365020.0,2.1988121e-06,,0.0012930848,202404260057
3.5948008e-06,EVENT_PEAK,767365500.0,2.1988121e-06,C3.5,0.0021329056,202404260057
2.811955e-06,EVENT_END,767366220.0,2.1988121e-06,,0.0037733314,202404260057
2.1966193e-06,POST_EVENT,767371080.0,,,,202404260057
2.9697078e-06,EVENT_START,767385120.0,3.0202757e-06,,0.0010352157,202404260632
6.665767e-06,EVENT_PEAK,767385360.0,3.0202757e-06,C6.6,0.0024553784,202404260632
4.5288775e-06,EVENT_END,767385660.0,3.0202757e-06,,0.0030175892,202404260632
2.983628e-06,POST_EVENT,767386200.0,,,,202404260632
2.5530883e-06,EVENT_START,767389260.0,2.5397144e-06,,0.0013365755,202404260741
3.9768006e-06,EVENT_PEAK,767389680.0,2.5397144e-06,C3.9,0.0022646347,202404260741
3.1960224e-06,EVENT_END,767390280.0,2.5397144e-06,,0.0036819987,202404260741
2.5377244e-06,POST_EVENT,767392380.0,,,,202404260741
1.8267233e-06,EVENT_START,767402460.0,1.8150628e-06,,0.0011592197,202404261121
2.5643105e-06,EVENT_PEAK,767402880.0,1.8150628e-06,C2.5,0.0014337281,202404261121
2.0624555e-06,EVENT_END,767403180.0,1.8150628e-06,,0.0016863324,202404261121
1.8107708e-06,POST_EVENT,767426520.0,,,,202404261121
2.1899407e-06,EVENT_START,767431680.0,2.0923953e-06,,0.0013686987,202404261928
4.9550326e-06,EVENT_PEAK,767432100.0,2.0923953e-06,C4.9,0.0024436098,202404261928
3.2393546e-06,EVENT_END,767432400.0,2.0923953e-06,,0.0028481167,202404261928
3.2319338e-06,EVENT_START,767439360.0,3.1272668e-06,,0.0016977693,202404262136
4.9053037e-06,EVENT_PEAK,767439660.0,3.1272668e-06,C4.9,0.0022518223,202404262136
3.7233494e-06,EVENT_END,767440080.0,3.1272668e-06,,0.0032172566,202404262136
3.0591104e-06,POST_EVENT,767440440.0,,,,202404262136
1.979507e-06,EVENT_START,767448060.0,1.972033e-06,,0.001244513,202404270001
3.31256e-06,EVENT_PEAK,767448780.0,1.972033e-06,C3.3,0.0026147384,202404270001
2.5427114e-06,EVENT_END,767450340.0,1.972033e-06,,0.006583419,202404270001
1.9470317e-06,POST_EVENT,767451240.0,,,,202404270001
2.3453447e-06,EVENT_START,767492580.0,2.345596e-06,,0.0011664499,202404271223
2.1779348e-05,EVENT_PEAK,767493300.0,2.345596e-06,M2.1,0.01206543,202404271223
1.033128e-05,EVENT_END,767493840.0,2.345596e-06,,0.017068537,202404271223
2.3442074e-06,POST_EVENT,767498700.0,,,,202404271223
3.681956e-06,EVENT_START,767506920.0,3.6586382e-06,,0.0018997946,202404271622
4.9628748e-06,EVENT_PEAK,767507280.0,3.6586382e-06,C4.9,0.0027450349,202404271622
3.874017e-06,EVENT_END,767507580.0,3.6586382e-06,,0.0032271165,202404271622
3.631053e-06,POST_EVENT,767507640.0,,,,202404271622
3.5681246e-06,EVENT_START,767525340.0,3.6607291e-06,,0.0012521702,202404272129
3.097194e-05,EVENT_PEAK,767526000.0,3.6607291e-06,M3.0,0.017667744,202404272129
1.4468209e-05,EVENT_END,767526540.0,3.6607291e-06,,0.02471381,202404272129
3.6454921e-06,POST_EVENT,767530140.0,,,,202404272129
1.3025823e-06,EVENT_START,767577360.0,1.3166714e-06,,0.00087285985,202404281156
2.1062347e-06,EVENT_PEAK,767577840.0,1.3166714e-06,C2.1,0.0012469479,202404281156
2.1238527e-06,EVENT_START,767578320.0,2.1238527e-06,,0.00077390205,202404281212
7.855971e-06,EVENT_PEAK,767579700.0,2.1238527e-06,C7.8,0.0074340366,202404281212
4.7443386e-06,EVENT_END,767580780.0,2.1238527e-06,,0.012938243,202404281212
2.2515285e-06,EVENT_START,767589360.0,2.2531397e-06,,0.0014504077,202404281516
3.508866e-06,EVENT_PEAK,767590200.0,2.2531397e-06,C3.5,0.0033077945,202404281516
3.0569292e-06,EVENT_START,767590920.0,3.0569292e-06,,0.001313261,202404281542
6.3863445e-06,EVENT_PEAK,767592060.0,3.0569292e-06,C6.3,0.0061181234,202404281542
4.54257e-06,EVENT_END,767593080.0,3.0569292e-06,,0.010635238,202404281542
3.0240615e-06,POST_EVENT,767594940.0,,,,202404281542
1.3484733e-06,EVENT_START,767606760.0,1.3468315e-06,,0.00061543373,202404282006
8.398239e-06,EVENT_PEAK,767607600.0,1.3468315e-06,C8.3,0.00557019,202404282006
4.494579e-06,EVENT_END,767608320.0,1.3468315e-06,,0.008731211,202404282006
1.763615e-06,EVENT_START,767610720.0,1.7665051e-06,,0.0011097611,202404282112
2.456542e-06,EVENT_PEAK,767611200.0,1.7665051e-06,C2.4,0.0015284519,202404282112
2.1937892e-06,EVENT_START,767611560.0,2.1937892e-06,,0.00070821797,202404282126
2.5972595e-06,EVENT_PEAK,767611800.0,2.1937892e-06,C2.5,0.001160245,202404282126
2.2690863e-06,EVENT_END,767612100.0,2.1937892e-06,,0.0014364624,202404282126
2.189987e-06,POST_EVENT,767612220.0,,,,202404282126
1.7469629e-06,EVENT_START,767613960.0,1.7293576e-06,,0.0010845063,202404282206
2.669197e-06,EVENT_PEAK,767614680.0,1.7293576e-06,C2.6,0.0021701616,202404282206
2.1103124e-06,EVENT_END,767615160.0,1.7293576e-06,,0.00284494,202404282206
1.7064391e-06,POST_EVENT,767616180.0,,,,202404282206
1.5223291e-06,EVENT_START,767616660.0,1.4975711e-06,,0.00084735674,202404282251
7.724812e-06,EVENT_PEAK,767617560.0,1.4975711e-06,C7.7,0.004368001,202404282251
4.138085e-06,EVENT_END,767617980.0,1.4975711e-06,,0.005535314,202404282251
1.5321033e-06,EVENT_START,767622780.0,1.5515018e-06,,0.0011216984,202404290033
2.5278623e-05,EVENT_PEAK,767623680.0,1.5515018e-06,M2.5,0.011645899,202404290033
1.7931294e-05,EVENT_START,767624040.0,1.7931294e-05,,0.006951523,202404290054
3.7142087e-05,EVENT_PEAK,767625060.0,1.7931294e-05,M3.7,0.035080753,202404290054
2.367284e-05,EVENT_END,767625600.0,1.7931294e-05,,0.045570143,202404290054
1.7434006e-05,POST_EVENT,767625840.0,,,,202404290054
1.3533383e-06,EVENT_START,767643780.0,1.3439518e-06,,0.0007958854,202404290623
3.0742074e-06,EVENT_PEAK,767644260.0,1.3439518e-06,C3.0,0.0014829411,202404290623
2.033917e-06,EVENT_END,767644680.0,1.3439518e-06,,0.0020086237,202404290623
1.3942963e-06,EVENT_START,767647620.0,1.3558272e-06,,0.00071585685,202404290727
3.4803656e-06,EVENT_PEAK,767648160.0,1.3558272e-06,C3.4,0.0021425874,202404290727
2.3850414e-06,EVENT_END,767650200.0,1.3558272e-06,,0.0073959827,202404290727
1.3496514e-06,POST_EVENT,767659200.0,,,,202404290727
1.3970306e-06,EVENT_START,767668740.0,1.3284111e-06,,0.0010274489,202404291319
2.8663835e-06,EVENT_PEAK,767669220.0,1.3284111e-06,C2.8,0.0015137283,202404291319
1.9250847e-06,EVENT_END,767669700.0,1.3284111e-06,,0.0021534527,202404291319
1.3209432e-06,POST_EVENT,767674920.0,,,,202404291319
9.882407e-07,EVENT_START,767690040.0,1.0018842e-06,,0.0007697506,202404291914
8.511549e-06,EVENT_PEAK,767690760.0,1.0018842e-06,C8.5,0.0040528663,202404291914
4.2468514e-06,EVENT_END,767691300.0,1.0018842e-06,,0.0059648273,202404291914
1.0519088e-06,EVENT_START,767697300.0,1.0312349e-06,,0.00054421765,202404292115
1.6528434e-06,EVENT_PEAK,767697660.0,1.0312349e-06,C1.6,0.0008129267,202404292115
1.2633053e-06,EVENT_END,767697960.0,1.0312349e-06,,0.0009681613,202404292115
1.029535e-06,POST_EVENT,767700060.0,,,,202404292115
9.868903e-07,EVENT_START,767703840.0,9.787622e-07,,0.0005730111,202404292304
1.6114567e-06,EVENT_PEAK,767704320.0,9.787622e-07,C1.6,0.0009428952,202404292304
1.3623226e-06,EVENT_START,767704740.0,1.3623226e-06,,0.00050336425,202404292319
1.4329963e-06,EVENT_PEAK,767705040.0,1.3623226e-06,C1.4,0.00075330544,202404292319
1.312328e-06,EVENT_END,767705280.0,1.3623226e-06,,0.0008320451,202404292319
1.2773694e-06,POST_EVENT,767705340.0,,,,202404292319
1.1048357e-06,EVENT_START,767709960.0,1.092752e-06,,0.00062327425,202404300046
1.641102e-05,EVENT_PEAK,767711640.0,1.092752e-06,M1.6,0.016349427,202404300046
8.390409e-06,EVENT_END,767712660.0,1.092752e-06,,0.025756013,202404300046
1.0804699e-06,POST_EVENT,767717880.0,,,,202404300046
1.0233932e-06,EVENT_START,767732700.0,1.0434168e-06,,0.0006612244,202404300705
1.4133068e-06,EVENT_PEAK,767733180.0,1.0434168e-06,C1.4,0.0009074567,202404300705
1.1610292e-06,EVENT_END,767733600.0,1.0434168e-06,,0.0011997152,202404300705
1.0319893e-06,POST_EVENT,767733960.0,,,,202404300705
1.2622764e-06,EVENT_START,767742600.0,1.2571144e-06,,0.0008083972,202404300950
2.0417026e-06,EVENT_PEAK,767743440.0,1.2571144e-06,C2.0,0.001881359,202404300950
1.5927844e-06,EVENT_END,767744220.0,1.2571144e-06,,0.0029357558,202404300950
1.2541489e-06,POST_EVENT,767746560.0,,,,202404300950
9.852375e-07,EVENT_START,767752560.0,9.930999e-07,,0.0006409852,202404301236
1.8347976e-06,EVENT_PEAK,767753700.0,9.930999e-07,C1.8,0.0021110657,202404301236
1.3938965e-06,EVENT_END,767755260.0,9.930999e-07,,0.004326563,202404301236
9.909493e-07,POST_EVENT,767759280.0,,,,202404301236
1.2491076e-06,EVENT_START,767760600.0,1.3041375e-06,,0.00081129593,202404301450
1.2287037e-05,EVENT_PEAK,767761860.0,1.3041375e-06,M1.2,0.009010094,202404301450
6.4561e-06,EVENT_END,767762760.0,1.3041375e-06,,0.0149886925,202404301450
2.4559681e-06,EVENT_START,767765460.0,2.5059232e-06,,0.0016290572,202404301611
1.3150966e-05,EVENT_PEAK,767766780.0,2.5059232e-06,M1.3,0.0121222865,202404301611
7.406051e-06,EVENT_END,767767620.0,2.5059232e-06,,0.01836307,202404301611
1.1271269e-06,EVENT_START,767791380.0,1.1198296e-06,,0.0006631791,202404302323
9.5285024e-05,EVENT_PEAK,767792760.0,1.1198296e-06,M9.5,0.03846119,202404302323
4.481448e-05,EVENT_END,767793480.0,1.1198296e-06,,0.06899022,202404302323
1.1686363e-06,EVENT_START,767832540.0,1.1417837e-06,,0.0006762689,202405011049
1.712818e-06,EVENT_PEAK,767832960.0,1.1417837e-06,C1.7,0.0009766218,202405011049
1.3444004e-06,EVENT_END,767833440.0,1.1417837e-06,,0.0014098958,202405011049
1.1354433e-06,POST_EVENT,767833860.0,,,,202405011049
8.9244014e-07,EVENT_START,767845020.0,8.9335776e-07,,0.0006068705,202405011417
1.8614895e-05,EVENT_PEAK,767845920.0,8.9335776e-07,M1.8,0.010900358,202405011417
1.661382e-05,EVENT_START,767846220.0,1.661382e-05,,0.0063412837,202405011437
1.9435294e-05,EVENT_PEAK,767846640.0,1.661382e-05,M1.9,0.0119248815,202405011437
1.604152e-05,EVENT_END,767846880.0,1.661382e-05,,0.012887373,202405011437
1.4946078e-05,POST_EVENT,767846940.0,,,,202405011437
2.1435044e-06,EVENT_START,767854860.0,2.1189314e-06,,0.0013924971,202405011701
3.7086204e-06,EVENT_PEAK,767855460.0,2.1189314e-06,C3.7,0.0024721187,202405011701
2.7513304e-06,EVENT_END,767855880.0,2.1189314e-06,,0.0031861342,202405011701
2.1088147e-06,POST_EVENT,767856120.0,,,,202405011701
1.1733182e-06,EVENT_START,767859240.0,1.1366336e-06,,0.00058636273,202405011814
1.9877107e-06,EVENT_PEAK,767859420.0,1.1366336e-06,C1.9,0.00068199396,202405011814
1.3882396e-06,EVENT_END,767859720.0,1.1366336e-06,,0.0008533512,202405011814
1.1221318e-06,POST_EVENT,767861400.0,,,,202405011814
1.2044725e-06,EVENT_START,767865600.0,1.1534241e-06,,0.0008018368,202405012000
1.9326524e-06,EVENT_PEAK,767865960.0,1.1534241e-06,C1.9,0.0008979283,202405012000
1.4298231e-06,EVENT_END,767866260.0,1.1534241e-06,,0.0010747893,202405012000
1.1214362e-06,POST_EVENT,767866620.0,,,,202405012000
9.801103e-07,EVENT_START,767874360.0,9.876778e-07,,0.00046722463,202405012226
1.8733817e-05,EVENT_PEAK,767874660.0,9.876778e-07,M1.8,0.005139625,202405012226
6.53974e-06,EVENT_END,767875020.0,9.876778e-07,,0.0066550244,202405012226
9.729908e-07,POST_EVENT,767877480.0,,,,202405012226
8.928267e-07,EVENT_START,767879820.0,8.833755e-07,,0.0005687042,202405012357
1.2507594e-06,EVENT_PEAK,767880240.0,8.833755e-07,C1.2,0.0007139335,202405012357
1.0474502e-06,EVENT_END,767880900.0,8.833755e-07,,0.001245762,202405012357
8.7779324e-07,POST_EVENT,767882340.0,,,,202405012357
8.348653e-07,EVENT_START,767884980.0,8.2151655e-07,,0.00036951646,202405020123
1.6781051e-06,EVENT_PEAK,767885400.0,8.2151655e-07,C1.6,0.0008443546,202405020123
1.2080071e-06,EVENT_END,767886060.0,8.2151655e-07,,0.0014946446,202405020123
1.0825283e-06,EVENT_START,767887620.0,1.0952066e-06,,0.0007142103,202405020207
1.084845e-05,EVENT_PEAK,767888220.0,1.0952066e-06,M1.0,0.004612662,202405020207
4.595842e-06,EVENT_END,767888640.0,1.0952066e-06,,0.0059835175,202405020207
1.0925543e-06,POST_EVENT,767897040.0,,,,202405020207
1.5440324e-06,EVENT_START,767911800.0,1.5172052e-06,,0.00079425063,202405020850
2.7709177e-06,EVENT_PEAK,767912460.0,1.5172052e-06,C2.7,0.0020496394,202405020850
2.344756e-06,EVENT_START,767913120.0,2.344756e-06,,0.00086062145,202405020912
2.5058353e-06,EVENT_PEAK,767913480.0,2.344756e-06,C2.5,0.0014514191,202405020912
2.3998746e-06,EVENT_END,767913720.0,2.344756e-06,,0.0015954114,202405020912
2.2756735e-06,POST_EVENT,767914020.0,,,,202405020912
2.0705702e-06,EVENT_START,767915040.0,1.980707e-06,,0.0013864691,202405020944
4.349653e-06,EVENT_PEAK,767915460.0,1.980707e-06,C4.3,0.00203563,202405020944
2.989718e-06,EVENT_END,767915760.0,1.980707e-06,,0.0023991507,202405020944
1.961332e-06,POST_EVENT,767918640.0,,,,202405020944
2.260053e-06,EVENT_START,767929740.0,2.2579925e-06,,0.0015021291,202405021349
3.699363e-06,EVENT_PEAK,767930220.0,2.2579925e-06,C3.6,0.0021441649,202405021349
2.8697905e-06,EVENT_END,767930640.0,2.2579925e-06,,0.0028763458,202405021349
2.2173263e-06,POST_EVENT,767931240.0,,,,202405021349
1.7889082e-06,EVENT_START,767938680.0,1.7765682e-06,,0.0009143154,202405021618
3.779465e-06,EVENT_PEAK,767939220.0,1.7765682e-06,C3.7,0.002031066,202405021618
1.8365823e-06,EVENT_END,767939460.0,1.7765682e-06,,0.002141261,202405021618
1.7527208e-06,POST_EVENT,767939520.0,,,,202405021618
1.5593128e-06,EVENT_START,767940960.0,1.5464253e-06,,0.0009056019,202405021656
6.3607927e-06,EVENT_PEAK,767941200.0,1.5464253e-06,C6.3,0.001578211,202405021656
1.9851523e-06,EVENT_END,767941440.0,1.5464253e-06,,0.0016973201,202405021656
1.5338848e-06,POST_EVENT,767941980.0,,,,202405021656
1.397951e-06,EVENT_START,767942520.0,1.3073313e-06,,0.0009658414,202405021722
8.7526505e-06,EVENT_PEAK,767943120.0,1.3073313e-06,C8.7,0.0031205262,202405021722
2.8071472e-06,EVENT_END,767943360.0,1.3073313e-06,,0.003288955,202405021722
1.4814274e-06,EVENT_START,767947680.0,1.5698243e-06,,0.0009455371,202405021848
4.084127e-06,EVENT_PEAK,767948160.0,1.5698243e-06,C4.0,0.001842738,202405021848
2.0894909e-06,EVENT_END,767948700.0,1.5698243e-06,,0.002895809,202405021848
1.5210591e-06,POST_EVENT,767948880.0,,,,202405021848
1.4239662e-06,EVENT_START,767954520.0,1.3868687e-06,,0.000806838,202405022042
1.9404179e-06,EVENT_PEAK,767954880.0,1.3868687e-06,C1.9,0.0010108303,202405022042
1.5568407e-06,EVENT_END,767955120.0,1.3868687e-06,,0.0011042407,202405022042
1.5568407e-06,EVENT_START,767955120.0,1.7659256e-06,,0.00078049983,202405022052
2.7736603e-05,EVENT_PEAK,767955420.0,1.7659256e-06,M2.7,0.006504997,202405022052
4.979958e-06,EVENT_END,767955660.0,1.7659256e-06,,0.0068037948,202405022052
1.7265713e-06,POST_EVENT,767955900.0,,,,202405022052
1.753725e-06,EVENT_START,767963520.0,1.7817356e-06,,0.0010059894,202405022312
5.0457224e-06,EVENT_PEAK,767963940.0,1.7817356e-06,C5.0,0.0018967466,202405022312
2.1360054e-06,EVENT_END,767964180.0,1.7817356e-06,,0.002024907,202405022312
1.7248718e-06,POST_EVENT,767964360.0,,,,202405022312
1.7248718e-06,EVENT_START,767964360.0,1.91973e-06,,0.0008333567,202405022326
3.6652025e-06,EVENT_PEAK,767964540.0,1.91973e-06,C3.6,0.0011394741,202405022326
2.4037085e-06,EVENT_END,767964780.0,1.91973e-06,,0.0012836966,202405022326
1.910014e-06,POST_EVENT,767966280.0,,,,202405022326
1.7355503e-06,EVENT_START,767966880.0,1.787271e-06,,0.0019897334,202405030008
2.7716398e-05,EVENT_PEAK,767967300.0,1.787271e-06,M2.7,0.0058903457,202405030008
3.9399315e-06,EVENT_END,767967540.0,1.787271e-06,,0.0061267414,202405030008
1.7656829e-06,POST_EVENT,767969400.0,,,,202405030008
1.720683e-06,EVENT_START,767973060.0,1.7526879e-06,,0.0010421829,202405030151
2.6939708e-06,EVENT_PEAK,767973540.0,1.7526879e-06,C2.6,0.001654278,202405030151
2.2642992e-06,EVENT_START,767973900.0,2.2642992e-06,,0.0008592972,202405030205
2.4809867e-06,EVENT_PEAK,767974140.0,2.2642992e-06,C2.4,0.0011470012,202405030205
2.382839e-06,EVENT_START,767974260.0,2.382839e-06,,0.0012458316,202405030211
0.00016887226,EVENT_PEAK,767974920.0,2.382839e-06,X1.6,0.05070251,202405030211
6.642628e-05,EVENT_END,767975220.0,2.382839e-06,,0.05955075,202405030211
4.472737e-06,EVENT_START,767978220.0,4.509219e-06,,0.002265652,202405030317
7.4527798e-06,EVENT_PEAK,767978820.0,4.509219e-06,C7.4,0.005306094,202405030317
5.791985e-06,EVENT_END,767979420.0,4.509219e-06,,0.007932274,202405030317
4.3971745e-06,POST_EVENT,767980320.0,,,,202405030317
2.5503798e-06,EVENT_START,767984880.0,2.5508477e-06,,0.0016663691,202405030508
6.076098e-06,EVENT_PEAK,767985480.0,2.5508477e-06,C6.0,0.003390508,202405030508
5.364247e-06,EVENT_START,767985660.0,5.364247e-06,,0.0021470701,202405030521
6.708199e-06,EVENT_PEAK,767986020.0,5.364247e-06,C6.7,0.0037183492,202405030521
5.4138313e-06,EVENT_END,767986380.0,5.364247e-06,,0.0047592097,202405030521
5.0704098e-06,POST_EVENT,767986440.0,,,,202405030521
2.8202646e-06,EVENT_START,767989860.0,2.7252372e-06,,0.0014772501,202405030631
5.3054546e-06,EVENT_PEAK,767990100.0,2.7252372e-06,C5.3,0.0020066886,202405030631
3.439567e-06,EVENT_END,767990400.0,2.7252372e-06,,0.0024374393,202405030631
2.6917826e-06,POST_EVENT,767990820.0,,,,202405030631
2.2678032e-06,EVENT_START,767995500.0,2.3831212e-06,,0.0007597168,202405030805
4.499814e-05,EVENT_PEAK,767995860.0,2.3831212e-06,M4.4,0.014648472,202405030805
1.5564234e-05,EVENT_END,767996160.0,2.3831212e-06,,0.016803306,202405030805
2.3665862e-06,POST_EVENT,767998560.0,,,,202405030805
2.1172048e-06,EVENT_START,768033600.0,2.1046956e-06,,0.0013125032,202405031840
7.5688577e-06,EVENT_PEAK,768034500.0,2.1046956e-06,C7.5,0.004991051,202405031840
4.482755e-06,EVENT_END,768034980.0,2.1046956e-06,,0.006581484,202405031840
2.0923753e-06,POST_EVENT,768035820.0,,,,202405031840
1.6609121e-06,EVENT_START,768039120.0,1.6685037e-06,,0.0010877746,202405032012
3.9910933e-06,EVENT_PEAK,768040620.0,1.6685037e-06,C3.9,0.005103379,202405032012
2.7444364e-06,EVENT_END,768041400.0,1.6685037e-06,,0.0069180676,202405032012
2.6532666e-06,EVENT_START,768041580.0,2.6319174e-06,,0.0010541448,202405032053
4.620508e-06,EVENT_PEAK,768041760.0,2.6319174e-06,C4.6,0.0014536151,202405032053
3.1247328e-06,EVENT_END,768042000.0,2.6319174e-06,,0.0016410991,202405032053
2.6174387e-06,POST_EVENT,768042360.0,,,,202405032053
2.2404524e-06,EVENT_START,768047100.0,2.2564477e-06,,0.0015349009,202405032225
1.2139349e-05,EVENT_PEAK,768048420.0,2.2564477e-06,M1.2,0.012360677,202405032225
8.003645e-06,EVENT_START,768049860.0,8.003645e-06,,0.0027400593,202405032311
1.0912197e-05,EVENT_PEAK,768050160.0,8.003645e-06,M1.0,0.005138331,202405032311
8.6884775e-06,EVENT_END,768050400.0,8.003645e-06,,0.0056596394,202405032311
7.839666e-06,POST_EVENT,768050580.0,,,,202405032311
7.717357e-06,EVENT_START,768050640.0,8.1604985e-06,,0.0028625764,202405032324
2.4516452e-05,EVENT_PEAK,768051000.0,8.1604985e-06,M2.4,0.011034215,202405032324
1.4760667e-05,EVENT_END,768051360.0,8.1604985e-06,,0.013968673,202405032324
7.971656e-06,POST_EVENT,768052380.0,,,,202405032324
4.8146317e-06,EVENT_START,768054360.0,4.859068e-06,,0.002486063,202405040026
1.6250673e-05,EVENT_PEAK,768054960.0,4.859068e-06,M1.6,0.00872651,202405040026
9.4094485e-06,EVENT_END,768055440.0,4.859068e-06,,0.012183235,202405040026
4.807408e-06,POST_EVENT,768057360.0,,,,202405040026
3.1572108e-06,EVENT_START,768060960.0,3.3095846e-06,,0.0021336672,202405040216
5.894885e-06,EVENT_PEAK,768062160.0,3.3095846e-06,C5.8,0.0071700583,202405040216
4.431666e-06,EVENT_END,768063120.0,3.3095846e-06,,0.011027749,202405040216
3.2774863e-06,POST_EVENT,768063960.0,,,,202405040216
2.410754e-06,EVENT_START,768066300.0,2.5557997e-06,,0.0016237354,202405040345
5.565305e-06,EVENT_PEAK,768066840.0,2.5557997e-06,C5.5,0.002874927,202405040345
3.5510968e-06,EVENT_END,768067200.0,2.5557997e-06,,0.003572822,202405040345
2.5000727e-06,POST_EVENT,768067500.0,,,,202405040345
1.7305313e-06,EVENT_START,768071460.0,1.6738957e-06,,0.000991387,202405040511
3.153435e-06,EVENT_PEAK,768071820.0,1.6738957e-06,C3.1,0.0015259803,202405040511
2.3173993e-06,EVENT_END,768072300.0,1.6738957e-06,,0.0022898347,202405040511
2.1536823e-06,EVENT_START,768074520.0,2.0973323e-06,,0.0013864009,202405040602
9.1271315e-05,EVENT_PEAK,768075540.0,2.0973323e-06,M9.1,0.042242046,202405040602
3.5701825e-05,EVENT_END,768076200.0,2.0973323e-06,,0.07023639,202405040602
4.808934e-06,EVENT_START,768077400.0,4.8340967e-06,,0.0025192325,202405040650
8.527643e-06,EVENT_PEAK,768078000.0,4.8340967e-06,C8.5,0.0059669768,202405040650
7.360268e-06,EVENT_START,768078240.0,7.360268e-06,,0.003409064,202405040704
1.535932e-05,EVENT_PEAK,768078420.0,7.360268e-06,M1.5,0.004639227,202405040704
8.191073e-06,EVENT_END,768078660.0,7.360268e-06,,0.0051306915,202405040704
7.25548e-06,POST_EVENT,768078720.0,,,,202405040704
2.3732841e-06,EVENT_START,768083460.0,2.2812044e-06,,0.0013296775,202405040831
4.5234456e-06,EVENT_PEAK,768083760.0,2.2812044e-06,C4.5,0.0017850976,202405040831
3.0320837e-06,EVENT_END,768084180.0,2.2812044e-06,,0.002582891,202405040831
2.276419e-06,POST_EVENT,768084660.0,,,,202405040831
2.9559394e-06,EVENT_START,768096060.0,2.9609494e-06,,0.0013084309,202405041201
4.2592055e-06,EVENT_PEAK,768096300.0,2.9609494e-06,C4.2,0.0017301078,202405041201
3.187527e-06,EVENT_END,768096540.0,2.9609494e-06,,0.0019213594,202405041201
2.9545774e-06,POST_EVENT,768096600.0,,,,202405041201
2.2474292e-06,EVENT_START,768106200.0,2.2899046e-06,,0.0014640815,202405041450
3.8848184e-06,EVENT_PEAK,768106800.0,2.2899046e-06,C3.8,0.0025904279,202405041450
3.0141373e-06,EVENT_END,768107280.0,2.2899046e-06,,0.0035462298,202405041450
2.2774461e-06,POST_EVENT,768108000.0,,,,202405041450
2.6336324e-06,EVENT_START,768110220.0,2.5723791e-06,,0.0014525102,202405041557
6.3433317e-06,EVENT_PEAK,768110820.0,2.5723791e-06,C6.3,0.003922508,202405041557
3.836183e-06,EVENT_END,768111720.0,2.5723791e-06,,0.0078012077,202405041557
2.4569606e-06,POST_EVENT,768112320.0,,,,202405041557
2.4771084e-06,EVENT_START,768114420.0,2.4646886e-06,,0.0015436003,202405041707
9.194725e-06,EVENT_PEAK,768115140.0,2.4646886e-06,C9.1,0.004780889,202405041707
5.224049e-06,EVENT_END,768115620.0,2.4646886e-06,,0.006594544,202405041707
2.7172266e-06,EVENT_START,768116760.0,2.7680942e-06,,0.0010198801,202405041746
4.0484083e-06,EVENT_PEAK,768116940.0,2.7680942e-06,C4.0,0.001449813,202405041746
3.3130318e-06,EVENT_END,768117300.0,2.7680942e-06,,0.002057877,202405041746
2.7316175e-06,POST_EVENT,768117900.0,,,,202405041746
3.2710154e-06,EVENT_START,768118200.0,3.503134e-06,,0.0024520226,202405041810
1.313589e-05,EVENT_PEAK,768118800.0,3.503134e-06,M1.3,0.0059473393,202405041810
7.0658743e-06,EVENT_END,768119100.0,3.503134e-06,,0.0068576694,202405041810
3.4778723e-06,POST_EVENT,768119820.0,,,,202405041810
2.1201201e-06,EVENT_START,768121620.0,2.1263243e-06,,0.0013462916,202405041907
